N,P,K,temperature,humidity,ph,rainfall,label,Total_NPK,N_P_ratio,N_K_ratio,P_K_ratio
39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya,156,0.609375,0.7358490566037735,1.2075471698113207
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut,77,0.6,0.6206896551724138,1.0344827586206897
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut,88,1.608695652173913,1.3214285714285714,0.8214285714285714
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,74,0.4642857142857143,0.3939393939393939,0.8484848484848485
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,58,0.09523809523809523,0.05714285714285714,0.6
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,63,0.5555555555555556,0.2857142857142857,0.5142857142857142
7,11,32,29.25902906,95.11294697,5.5421691389999985,184.7624496,coconut,50,0.6363636363636364,0.21875,0.34375
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,75,7.8,1.2580645161290323,0.16129032258064516
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut,67,5.666666666666667,1.2592592592592593,0.2222222222222222
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,90,1.0333333333333334,1.0689655172413792,1.0344827586206897
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,67,3.5714285714285716,0.7142857142857143,0.2
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,60,0.8888888888888888,0.6153846153846154,0.6923076923076923
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,69,2.6,0.7878787878787878,0.30303030303030304
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,67,3.375,0.84375,0.25
37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut,85,2.0555555555555554,1.2333333333333334,0.6
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,68,1.2666666666666666,0.5588235294117647,0.4411764705882353
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,52,0.0,0.0,0.5757575757575758
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,77,1.55,1.1923076923076923,0.7692307692307693
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,58,0.5294117647058824,0.28125,0.53125
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,62,2.0,0.7586206896551724,0.3793103448275862
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,63,5.166666666666667,1.1923076923076923,0.23076923076923078
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,70,5.666666666666667,1.1333333333333333,0.2
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,62,4.0,0.75,0.1875
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,35,0.125,0.038461538461538464,0.3076923076923077
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,77,2.3846153846153846,0.9393939393939394,0.3939393939393939
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,47,1.1111111111111112,0.35714285714285715,0.32142857142857145
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,89,1.3333333333333333,1.3846153846153846,1.0384615384615385
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,95,1.5833333333333333,1.1515151515151516,0.7272727272727273
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,42,1.8333333333333333,0.44,0.24
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,60,1.1428571428571428,0.5333333333333333,0.4666666666666667
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,82,2.357142857142857,0.9428571428571428,0.4
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,51,2.6666666666666665,0.5517241379310345,0.20689655172413793
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,74,2.909090909090909,1.032258064516129,0.3548387096774194
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,82,2.7142857142857144,1.2666666666666666,0.4666666666666667
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,47,1.3333333333333333,0.24242424242424243,0.18181818181818182
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,62,3.8333333333333335,0.696969696969697,0.18181818181818182
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,89,1.16,0.8285714285714286,0.7142857142857143
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,71,1.7142857142857142,0.7272727272727273,0.42424242424242425
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,74,2.6666666666666665,1.0666666666666667,0.4
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,86,1.2,0.967741935483871,0.8064516129032258
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,70,0.6666666666666666,0.4,0.6
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,78,1.2272727272727273,0.9310344827586207,0.7586206896551724
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,74,8.0,1.3793103448275863,0.1724137931034483
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,60,1.5454545454545454,0.53125,0.34375
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,95,1.0,0.8571428571428571,0.8571428571428571
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,68,2.8,0.9333333333333333,0.3333333333333333
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,75,5.571428571428571,1.3448275862068966,0.2413793103448276
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,87,1.6,0.9142857142857143,0.5714285714285714
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,54,0.4666666666666667,0.21875,0.46875
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,75,1.7058823529411764,1.0,0.5862068965517241
34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,83,2.2666666666666666,1.0,0.4411764705882353
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,62,0.6086956521739131,0.56,0.92
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,66,0.9473684210526315,0.6206896551724138,0.6551724137931034
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,63,0.3333333333333333,0.2,0.6
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,85,0.8888888888888888,0.7058823529411765,0.7941176470588235
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,97,1.3448275862068966,1.3448275862068966,1.0
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,65,3.625,1.0357142857142858,0.2857142857142857
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,61,0.4166666666666667,0.37037037037037035,0.8888888888888888
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,61,0.0,0.0,0.90625
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,74,2.909090909090909,1.032258064516129,0.3548387096774194
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,79,3.7,1.15625,0.3125
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,76,0.6896551724137931,0.7407407407407407,1.0740740740740742
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,95,1.0689655172413792,0.8857142857142857,0.8285714285714286
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,74,0.5666666666666667,0.6296296296296297,1.1111111111111112
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,43,0.08333333333333333,0.03333333333333333,0.4
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,48,0.46153846153846156,0.20689655172413793,0.4482758620689655
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,75,0.5357142857142857,0.46875,0.875
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,80,1.125,0.9310344827586207,0.8275862068965517
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,56,0.13043478260869565,0.1,0.7666666666666667
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,60,0.3076923076923077,0.3076923076923077,1.0
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,74,0.7142857142857143,0.7692307692307693,1.0769230769230769
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,71,1.4444444444444444,0.9629629629629629,0.6666666666666666
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,42,0.16666666666666666,0.02857142857142857,0.17142857142857143
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,88,0.9,0.8709677419354839,0.967741935483871
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,64,3.2857142857142856,0.6764705882352942,0.20588235294117646
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,57,0.0,0.0,0.8387096774193549
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,69,6.333333333333333,1.52,0.24
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,63,2.0833333333333335,0.9615384615384616,0.46153846153846156
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,77,8.0,1.25,0.15625
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,50,0.0,0.0,0.6129032258064516
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,67,2.888888888888889,0.8125,0.28125
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,99,1.1666666666666667,1.0294117647058822,0.8823529411764706
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,79,0.6333333333333333,0.6333333333333333,1.0
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,77,2.3846153846153846,0.9393939393939394,0.3939393939393939
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,72,0.5862068965517241,0.6538461538461539,1.1153846153846154
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,62,0.06666666666666667,0.06666666666666667,1.0
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,68,2.3076923076923075,1.2,0.52
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,56,0.5333333333333333,0.24242424242424243,0.45454545454545453
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,65,1.5,0.5142857142857142,0.34285714285714286
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,66,0.2857142857142857,0.26666666666666666,0.9333333333333333
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,91,1.8181818181818181,1.3793103448275863,0.7586206896551724
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,70,2.7,0.8181818181818182,0.30303030303030304
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,72,1.05,0.6774193548387096,0.6451612903225806
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,47,0.3333333333333333,0.08571428571428572,0.2571428571428571
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,65,1.375,0.8148148148148148,0.5925925925925926
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,65,3.375,0.9,0.26666666666666666
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,63,2.75,0.6666666666666666,0.24242424242424243
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,87,1.037037037037037,0.875,0.84375
23,21,26,26.45488737,93.45042636,5.9014955439999985,149.2220255,coconut,70,1.0952380952380953,0.8846153846153846,0.8076923076923077
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,76,7.4,1.088235294117647,0.14705882352941177
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,74,0.7307692307692307,0.6551724137931034,0.896551724137931
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,204,2.8297872340425534,5.541666666666667,1.9583333333333333
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,192,3.7777777777777777,6.8,1.8
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,169,2.2127659574468086,5.777777777777778,2.611111111111111
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,203,2.8297872340425534,5.782608695652174,2.0434782608695654
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,187,3.3157894736842106,5.478260869565218,1.6521739130434783
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,195,2.52,6.631578947368421,2.6315789473684212
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,174,2.7560975609756095,5.65,2.05
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,188,2.688888888888889,5.5,2.0454545454545454
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,184,2.574468085106383,7.5625,2.9375
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,211,2.15,5.863636363636363,2.727272727272727
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,177,2.3777777777777778,4.28,1.8
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,199,2.0677966101694913,6.777777777777778,3.2777777777777777
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,193,3.6842105263157894,9.333333333333334,2.533333333333333
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,172,2.0816326530612246,4.857142857142857,2.3333333333333335
111,40,25,24.48469200000001,84.44932014,6.1874557989999985,90.94342484,cotton,176,2.775,4.44,1.6
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,184,3.742857142857143,7.277777777777778,1.9444444444444444
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,194,3.13953488372093,8.4375,2.6875
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,164,2.1739130434782608,5.555555555555555,2.5555555555555554
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,186,3.1538461538461537,5.125,1.625
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,188,2.0892857142857144,7.8,3.7333333333333334
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,181,3.361111111111111,5.041666666666667,1.5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,177,1.7413793103448276,5.611111111111111,3.2222222222222223
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,173,2.5476190476190474,4.458333333333333,1.75
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,163,2.4390243902439024,4.545454545454546,1.8636363636363635
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,185,3.2051282051282053,5.9523809523809526,1.8571428571428572
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,188,1.75,4.565217391304348,2.608695652173913
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,167,2.217391304347826,5.368421052631579,2.4210526315789473
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,202,2.673469387755102,5.954545454545454,2.227272727272727
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,189,3.9714285714285715,9.266666666666667,2.3333333333333335
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,163,3.0,5.684210526315789,1.894736842105263
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,186,2.6222222222222222,5.130434782608695,1.9565217391304348
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,180,2.0980392156862746,4.863636363636363,2.3181818181818183
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,202,2.0833333333333335,7.352941176470588,3.5294117647058822
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,170,3.054054054054054,5.65,1.85
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,199,2.519230769230769,8.1875,3.25
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,179,2.3958333333333335,7.1875,3.0
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,176,2.973684210526316,4.52,1.52
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,170,2.707317073170732,6.166666666666667,2.2777777777777777
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,183,2.0943396226415096,5.842105263157895,2.789473684210526
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,186,2.5416666666666665,7.625,3.0
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,171,2.347826086956522,6.352941176470588,2.7058823529411766
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,195,3.2195121951219514,6.0,1.8636363636363635
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,162,2.4523809523809526,6.0588235294117645,2.4705882352941178
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,208,2.66,5.32,2.0
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,182,3.4324324324324325,7.055555555555555,2.0555555555555554
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,174,2.8205128205128207,4.4,1.56
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,188,3.4473684210526314,6.894736842105263,2.0
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,170,2.8421052631578947,4.5,1.5833333333333333
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,179,3.05,7.176470588235294,2.3529411764705883
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,176,2.22,7.4,3.3333333333333335
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,197,3.5,8.235294117647058,2.3529411764705883
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,160,2.5,5.0,2.0
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,189,2.46,7.6875,3.125
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,164,2.9722222222222223,5.095238095238095,1.7142857142857142
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,187,2.36,6.2105263157894735,2.6315789473684212
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton,174,2.019607843137255,5.15,2.55
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,209,2.3333333333333335,7.0,3.0
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,196,2.74468085106383,6.45,2.35
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,187,2.230769230769231,6.105263157894737,2.736842105263158
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,177,2.85,4.956521739130435,1.7391304347826086
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton,208,2.183333333333333,7.705882352941177,3.5294117647058822
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,168,2.488372093023256,5.944444444444445,2.388888888888889
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton,188,2.7954545454545454,5.857142857142857,2.0952380952380953
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,186,2.2857142857142856,4.48,1.96
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton,178,2.7045454545454546,7.933333333333334,2.933333333333333
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,208,2.2033898305084745,6.842105263157895,3.1052631578947367
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton,204,2.3962264150943398,5.291666666666667,2.2083333333333335
134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton,204,2.576923076923077,7.444444444444445,2.888888888888889
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton,163,3.0277777777777777,6.055555555555555,2.0
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,165,2.0833333333333335,5.882352941176471,2.823529411764706
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,203,2.5384615384615383,6.947368421052632,2.736842105263158
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,164,2.7567567567567566,4.08,1.48
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton,172,2.8461538461538463,5.045454545454546,1.7727272727272727
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,183,2.2941176470588234,7.8,3.4
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,196,3.7777777777777777,5.666666666666667,1.5
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,208,2.392857142857143,7.444444444444445,3.111111111111111
112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton,181,2.074074074074074,7.466666666666667,3.6
105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton,176,1.875,7.0,3.7333333333333334
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,200,3.111111111111111,9.333333333333334,3.0
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,197,2.739130434782609,5.04,1.84
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,179,2.163265306122449,4.416666666666667,2.0416666666666665
121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton,193,2.2830188679245285,6.368421052631579,2.789473684210526
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,185,1.8,6.352941176470588,3.5294117647058822
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,189,2.0714285714285716,6.823529411764706,3.2941176470588234
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,171,1.9230769230769231,5.2631578947368425,2.736842105263158
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,188,3.0,8.0625,2.6875
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,185,2.6818181818181817,5.130434782608695,1.9130434782608696
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,185,2.7209302325581395,4.68,1.72
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,184,3.4054054054054053,6.0,1.7619047619047619
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,184,2.5,7.5,3.0
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,163,2.2666666666666666,6.375,2.8125
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,207,2.3392857142857144,6.55,2.8
114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton,171,2.85,6.705882352941177,2.3529411764705883
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,156,2.72972972972973,5.611111111111111,2.0555555555555554
106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton,172,2.3043478260869565,5.3,2.3
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,171,2.973684210526316,5.65,1.9
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,176,1.9245283018867925,4.857142857142857,2.5238095238095237
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton,167,2.8205128205128207,6.111111111111111,2.1666666666666665
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,180,1.8448275862068966,7.133333333333334,3.8666666666666667
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,195,2.0,8.0,4.0
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,174,1.8936170212765957,2.3421052631578947,1.236842105263158
60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,jute,136,1.6216216216216217,1.5384615384615385,0.9487179487179487
63,41,45,25.29781791,86.88705350000002,7.1219335789999985,196.6249511,jute,149,1.5365853658536586,1.4,0.9111111111111111
86,40,39,25.72100868,88.16513579,6.207459637,175.60866969999995,jute,165,2.15,2.2051282051282053,1.0256410256410255
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,177,2.341463414634146,2.4,1.025
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,171,2.857142857142857,2.7777777777777777,0.9722222222222222
63,37,43,23.41798979,85.08640476,6.661957897000001,185.7446728,jute,143,1.7027027027027026,1.4651162790697674,0.8604651162790697
70,43,40,24.35564134,88.80391021,6.176860192,169.11680280000004,jute,153,1.627906976744186,1.75,1.075
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,166,1.2181818181818183,1.5227272727272727,1.25
74,40,40,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute,154,1.85,1.85,1.0
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,186,1.679245283018868,2.022727272727273,1.2045454545454546
74,46,45,25.75734909,88.36668522,6.025028997000001,189.4263485,jute,165,1.608695652173913,1.6444444444444444,1.0222222222222221
89,41,38,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute,168,2.1707317073170733,2.3421052631578947,1.0789473684210527
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,155,1.0909090909090908,1.5,1.375
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,148,1.558139534883721,1.763157894736842,1.131578947368421
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,143,1.8421052631578947,2.0,1.0857142857142856
74,49,38,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute,161,1.510204081632653,1.9473684210526316,1.2894736842105263
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,169,2.25,2.3076923076923075,1.0256410256410255
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,161,2.342857142857143,1.8636363636363635,0.7954545454545454
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,155,1.6222222222222222,1.972972972972973,1.2162162162162162
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,176,1.6037735849056605,2.236842105263158,1.394736842105263
81,56,36,23.39605743,72.60512854,7.097586415,174.78764109999997,jute,173,1.4464285714285714,2.25,1.5555555555555556
84,55,38,26.8748389,79.78725152,6.956682742999999,173.1017097,jute,177,1.5272727272727273,2.210526315789474,1.4473684210526316
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,167,1.7777777777777777,1.9047619047619047,1.0714285714285714
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,175,1.4074074074074074,1.6888888888888889,1.2
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,171,1.3571428571428572,1.9487179487179487,1.435897435897436
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,166,2.025,1.8,0.8888888888888888
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,165,1.7272727272727273,1.6888888888888889,0.9777777777777777
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,156,1.4680851063829787,1.725,1.175
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,167,2.05,1.8222222222222222,0.8888888888888888
69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute,161,1.2105263157894737,1.9714285714285715,1.6285714285714286
81,36,38,23.76554749,87.98329901,6.334837865,150.31661519999997,jute,155,2.25,2.1315789473684212,0.9473684210526315
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,165,1.1166666666666667,1.763157894736842,1.5789473684210527
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,163,1.411764705882353,1.8,1.275
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,149,1.6666666666666667,1.4444444444444444,0.8666666666666667
